INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,Latitude,Longitude
Fatal/Injury Collision,168TH ST / 66TH AVE,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 128TH ST,1,2016,0,0
Fatal/Injury Collision,HYLAND RD / 142ND ST,1,2016,0,0
Fatal/Injury Collision,128TH ST / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,152ND ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,8500 144A ST,1,2016,0,0
Fatal/Injury Collision,14700 72ND AVE,1,2016,0,0
Fatal/Injury Collision,126TH ST / 26TH AVE,1,2016,0,0
Fatal/Injury Collision,104TH AVE / 145A ST,1,2016,0,0
Fatal/Injury Collision,128TH ST / 68TH AVE,1,2016,0,0
Fatal/Injury Collision,176TH ST / 104TH AVE,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 124TH ST,1,2016,0,0
Fatal/Injury Collision,152ND ST / 66A AVE,1,2016,0,0
Fatal/Injury Collision,176TH ST / 80TH AVE,1,2016,0,0
Fatal/Injury Collision,192ND ST / HARVIE RD,1,2016,0,0
Fatal/Injury Collision,132ND ST / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,142ND ST / 104TH AVE,1,2016,0,0
Fatal/Injury Collision,137TH ST / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,92ND AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,100TH AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 64TH AVE,1,2016,0,0
Fatal/Injury Collision,98TH AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,100TH AVE / WHALLEY BLVD,1,2016,0,0
Fatal/Injury Collision,84TH AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,88TH AVE / 168TH ST,1,2016,0,0
Fatal/Injury Collision,15700 84A AVE,1,2016,0,0
Fatal/Injury Collision,13400 KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,58TH AVE / 176TH ST,1,2016,0,0
Fatal/Injury Collision,132ND ST / 104TH AVE,1,2016,0,0
Fatal/Injury Collision,134TH ST / 95TH AVE,1,2016,0,0
Fatal/Injury Collision,92ND AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,176TH ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,108TH AVE / CITY PKWY,1,2016,0,0
Fatal/Injury Collision,10100 SCOTT RD,1,2016,0,0
Fatal/Injury Collision,10000 160TH ST,1,2016,0,0
Fatal/Injury Collision,142ND ST / 108TH AVE,1,2016,0,0
Fatal/Injury Collision,9400 KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 144TH ST,1,2016,0,0
Fatal/Injury Collision,159TH ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,12300 WINRAM RD,1,2016,0,0
Fatal/Injury Collision,12200 24TH AVE,1,2016,0,0
Fatal/Injury Collision,11000 ORIOLE DR,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 148TH ST,1,2016,0,0
Fatal/Injury Collision,OLD YALE RD / 100TH AVE,1,2016,0,0
Fatal/Injury Collision,107A AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 132ND ST,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 124TH ST,1,2016,0,0
Fatal/Injury Collision,176TH ST / 88TH AVE,1,2016,0,0
Fatal/Injury Collision,104TH AVE / 128TH ST,1,2016,0,0
Fatal/Injury Collision,124TH ST / SCOTT RD,1,2016,0,0
Fatal/Injury Collision,152ND ST / 99TH AVE,1,2016,0,0
Fatal/Injury Collision,COLEBROOK RD / 192ND ST,1,2016,0,0
Fatal/Injury Collision,104TH AVE / 142ND ST,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 130TH ST,1,2016,0,0
Fatal/Injury Collision,12300 WINRAM RD,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 121ST ST,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 132ND ST,1,2016,0,0
Fatal/Injury Collision,92ND AVE / 140TH ST,1,2016,0,0
Fatal/Injury Collision,86TH AVE / 128TH ST,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 172ND ST,1,2016,0,0
Fatal/Injury Collision,132ND ST / 84TH AVE,1,2016,0,0
Fatal/Injury Collision,132ND ST / 84TH AVE,1,2016,0,0
Fatal/Injury Collision,160TH ST / 96TH AVE,1,2016,0,0
Fatal/Injury Collision,HWY 17 / 104TH AVE OFRP,1,2016,0,0
Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,60TH AVE / 189A ST,1,2016,0,0
Fatal/Injury Collision,192ND ST / 32ND AVE,1,2016,0,0
Fatal/Injury Collision,64TH AVE / 148TH ST,1,2016,0,0
Fatal/Injury Collision,3100 KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,13600 102ND AVE,1,2016,0,0
Fatal/Injury Collision,8700 161ST ST,1,2016,0,0
Fatal/Injury Collision,12100 72ND AVE,1,2016,0,0
Fatal/Injury Collision,60TH AVE / 189A ST,1,2016,0,0
Fatal/Injury Collision,8700 161ST ST,1,2016,0,0
Fatal/Injury Collision,121ST ST / 66TH AVE,1,2016,0,0
Fatal/Injury Collision,168TH ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,13900 BLOCK KING RD,1,2016,0,0
Fatal/Injury Collision,101ST AVE / 146TH ST,1,2016,0,0
Fatal/Injury Collision,80TH AVE / 132ND ST,1,2016,0,0
Fatal/Injury Collision,108TH AVE / 132ND ST,1,2016,0,0
Fatal/Injury Collision,164TH ST / 28TH AVE,1,2016,0,0
Fatal/Injury Collision,152ND ST / GUILDFORD DR,1,2016,0,0
Fatal/Injury Collision,19000 74TH AVE,1,2016,0,0
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,132ND ST / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,192ND ST / 87TH AVE,1,2016,0,0
Fatal/Injury Collision,88TH AVE / 187TH ST,1,2016,0,0
Fatal/Injury Collision,82ND AVE / 156TH ST,1,2016,0,0
Fatal/Injury Collision,86TH AVE / 156TH ST,1,2016,0,0
Fatal/Injury Collision,74TH AVE / 138TH ST,1,2016,0,0
Fatal/Injury Collision,176TH ST / 64TH AVE,1,2016,0,0
Fatal/Injury Collision,36TH AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,13900 102ND AVE,1,2016,0,0
Fatal/Injury Collision,8200 152ND ST,1,2016,0,0
Fatal/Injury Collision,19200 96TH AVE,1,2016,0,0
Fatal/Injury Collision,10700 139TH ST,1,2016,0,0
Fatal/Injury Collision,13700 100TH AVE,1,2016,0,0
Fatal/Injury Collision,9800 140TH ST,1,2016,0,0
Fatal/Injury Collision,101ST AVE / 146TH ST,1,2016,0,0
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,103RD AVE / 148TH ST,1,2016,0,0
Fatal/Injury Collision,104TH AVE / 125TH ST,1,2016,0,0
Fatal/Injury Collision,137A ST / 92ND AVE,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 56TH AVE,1,2016,0,0
Fatal/Injury Collision,13800 104TH AVE,1,2016,0,0
Fatal/Injury Collision,7900 152ND ST,1,2016,0,0
Fatal/Injury Collision,9400 128TH ST,1,2016,0,0
Fatal/Injury Collision,64TH AVE / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 128TH ST,1,2016,0,0
Fatal/Injury Collision,132ND ST / 68TH AVE,1,2016,0,0
Fatal/Injury Collision,108TH AVE / ORIOLE DR,1,2016,0,0
Fatal/Injury Collision,128TH ST / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,132ND ST / 90TH AVE,1,2016,0,0
Fatal/Injury Collision,133A ST / 114TH AVE,1,2016,0,0
Fatal/Injury Collision,12800 96TH AVE,1,2016,0,0
Fatal/Injury Collision,00 176TH ST,1,2016,0,0
Fatal/Injury Collision,172ND ST / 64TH AVE,1,2016,0,0
Fatal/Injury Collision,176TH ST / 62ND AVE,1,2016,0,0
Fatal/Injury Collision,76TH AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,156TH ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,HWY 17 / 104TH AVE,1,2016,0,0
Fatal/Injury Collision,16TH AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,130TH ST / 68TH AVE,1,2016,0,0
Fatal/Injury Collision,124TH ST / 76TH AVE,1,2016,0,0
Fatal/Injury Collision,108TH AVE / 146TH ST,1,2016,0,0
Fatal/Injury Collision,16700 63RD AVE,1,2016,0,0
Fatal/Injury Collision,13900 GROSVENOR RD,1,2016,0,0
Fatal/Injury Collision,140TH ST / 100TH AVE,1,2016,0,0
Fatal/Injury Collision,144TH ST / 60TH AVE,1,2016,0,0
Fatal/Injury Collision,152ND ST / 32ND AVE,1,2016,0,0
Fatal/Injury Collision,152ND ST / 100TH AVE,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / UNIVERSITY DR,1,2016,0,0
Fatal/Injury Collision,132ND ST / OLD YALE RD,1,2016,0,0
Fatal/Injury Collision,10100 UNIVERSITY DR,1,2016,0,0
Fatal/Injury Collision,100TH AVE / 123A ST,1,2016,0,0
Fatal/Injury Collision,138TH ST / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,60TH AVE / 176TH ST,1,2016,0,0
Fatal/Injury Collision,176TH ST / 80TH AVE,1,2016,0,0
Fatal/Injury Collision,196TH ST / 60TH AVE,1,2016,0,0
Fatal/Injury Collision,104TH AVE / 138TH ST,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BOULEVARD STRD / 30TH AVE,1,2016,0,0
Fatal/Injury Collision,62ND AVE / 136TH ST,1,2016,0,0
Fatal/Injury Collision,152ND ST / 64TH AVE,1,2016,0,0
Fatal/Injury Collision,104TH AVE / UNIVERSITY DR,1,2016,0,0
Fatal/Injury Collision,8700 160TH ST,1,2016,0,0
Fatal/Injury Collision,7500 184TH ST,1,2016,0,0
Fatal/Injury Collision,88TH AVE / 156TH ST,1,2016,0,0
Fatal/Injury Collision,99TH AVE / 120TH ST,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 132ND ST,1,2016,0,0
Fatal/Injury Collision,105TH AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,14000 BLOCK FRASER HWY,1,2016,0,0
Fatal/Injury Collision,15000 BLOCK 60TH AVE,1,2016,0,0
Fatal/Injury Collision,64TH AVE / 176TH ST,1,2016,0,0
Fatal/Injury Collision,124TH ST / 76TH AVE,1,2016,0,0
Fatal/Injury Collision,148TH ST / 20TH AVE,1,2016,0,0
Fatal/Injury Collision,132ND ST / 98TH AVE,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 132ND ST,1,2016,0,0
Fatal/Injury Collision,112TH AVE / 164TH ST,1,2016,0,0
Fatal/Injury Collision,184TH ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 20TH AVE,1,2016,0,0
Fatal/Injury Collision,16700 16TH AVE,1,2016,0,0
Fatal/Injury Collision,8300 154A ST,1,2016,0,0
Fatal/Injury Collision,14300 72ND AVE,1,2016,0,0
Fatal/Injury Collision,192ND ST / 40TH AVE,1,2016,0,0
Fatal/Injury Collision,144TH ST / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,128TH ST / 96TH AVE,1,2016,0,0
Fatal/Injury Collision,FRASER HWY / 64TH AVE,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,156TH ST / 100TH AVE,1,2016,0,0
Fatal/Injury Collision,91A AVE / 144TH ST,1,2016,0,0
Fatal/Injury Collision,32ND AVE / 188TH ST,1,2016,0,0
Fatal/Injury Collision,96A AVE / 151ST ST,1,2016,0,0
Fatal/Injury Collision,13200 100TH AVE,1,2016,0,0
Fatal/Injury Collision,17800 BLOCK 70TH AVE,1,2016,0,0
Fatal/Injury Collision,9800 156A ST,1,2016,0,0
Fatal/Injury Collision,COLEBROOK RD / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,COLEBROOK RD / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,78TH AVE / 148TH ST,1,2016,0,0
Fatal/Injury Collision,89TH AVE / 148TH ST,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 128TH ST,1,2016,0,0
Fatal/Injury Collision,FRASER HWY / 144TH ST,1,2016,0,0
Fatal/Injury Collision,120TH ST / 99TH AVE,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 74TH AVE,1,2016,0,0
Fatal/Injury Collision,76TH AVE / 122ND ST,1,2016,0,0
Fatal/Injury Collision,96TH AVE / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 128TH ST,1,2016,0,0
Fatal/Injury Collision,13800 LAUREL DR,1,2016,0,0
Fatal/Injury Collision,156TH ST / 82ND AVE,1,2016,0,0
Fatal/Injury Collision,8900 132ND ST,1,2016,0,0
Fatal/Injury Collision,136TH ST / 112TH AVE,1,2016,0,0
Fatal/Injury Collision,192ND ST / 70TH AVE,1,2016,0,0
Fatal/Injury Collision,139A ST / 89TH AVE,1,2016,0,0
Fatal/Injury Collision,168TH ST / 24TH AVE,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,1,2016,0,0
Fatal/Injury Collision,137TH ST / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,68TH AVE / 121ST ST,1,2016,0,0
Fatal/Injury Collision,68TH AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,FRASER HWY / 168TH ST,1,2016,0,0
Fatal/Injury Collision,7500 156TH ST,1,2016,0,0
Fatal/Injury Collision,10300 SCOTT RD,1,2016,0,0
Fatal/Injury Collision,10300 SCOTT RD,1,2016,0,0
Fatal/Injury Collision,12300 KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,13400 112TH AVE,1,2016,0,0
Fatal/Injury Collision,152ND ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,192ND ST / 54TH AVE,1,2016,0,0
Fatal/Injury Collision,144TH ST / 56TH AVE,1,2016,0,0
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,56TH AVE / 168TH ST,1,2016,0,0
Fatal/Injury Collision,FRASER HWY / 188TH ST,1,2016,0,0
Fatal/Injury Collision,10200 CITY PKWY,1,2016,0,0
Fatal/Injury Collision,6500 128TH ST,1,2016,0,0
Fatal/Injury Collision,139TH ST / 104TH AVE,1,2016,0,0
Fatal/Injury Collision,104TH AVE / HWY 17,1,2016,0,0
Fatal/Injury Collision,GREENSIDE DR E / FAIRWAY DR,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,72ND AVE / 130TH ST,1,2016,0,0
Fatal/Injury Collision,164TH ST / 88TH AVE,1,2016,0,0
Fatal/Injury Collision,10100 BLOCK SCOTT RD,1,2016,0,0
Fatal/Injury Collision,7400 KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,12500 110TH AVE,1,2016,0,0
Fatal/Injury Collision,124TH ST / 80TH AVE,1,2016,0,0
Fatal/Injury Collision,160TH ST / 56TH AVE,1,2016,0,0
Fatal/Injury Collision,100TH AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,2A AVE / 174TH ST,1,2016,0,0
Fatal/Injury Collision,13600 84TH AVE,1,2016,0,0
Fatal/Injury Collision,16300 82ND AVE,1,2016,0,0
Fatal/Injury Collision,12500 75TH AVE,1,2016,0,0
Fatal/Injury Collision,2A AVE / 174TH ST,1,2016,0,0
Fatal/Injury Collision,13600 84TH AVE,1,2016,0,0
Fatal/Injury Collision,108TH AVE / WHALLEY BLVD,1,2016,0,0
Fatal/Injury Collision,10200 BLOCK KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,188TH ST / 70TH AVE,1,2016,0,0
Fatal/Injury Collision,104TH AVE OFRP / HWY 17,1,2016,0,0
Fatal/Injury Collision,15500 96TH AVE,1,2016,0,0
Fatal/Injury Collision,15700 CROYDON DR,1,2016,0,0
Fatal/Injury Collision,32ND AVE / 154TH ST,1,2016,0,0
Fatal/Injury Collision,176TH ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,UNIVERSITY DR / 108TH AVE,1,2016,0,0
Fatal/Injury Collision,24TH AVE / 153A ST,1,2016,0,0
Fatal/Injury Collision,15000 101ST AVE,1,2016,0,0
Fatal/Injury Collision,8200 129TH ST,1,2016,0,0
Fatal/Injury Collision,104TH AVE / 150TH ST,1,2016,0,0
Fatal/Injury Collision,144TH ST / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,128TH ST / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,152ND ST / 32ND AVE,1,2016,0,0
Fatal/Injury Collision,19400 54TH AVE,1,2016,0,0
Fatal/Injury Collision,128TH ST / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,160TH ST / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,140TH ST / FRASER HWY,1,2016,0,0
Fatal/Injury Collision,10300 152ND ST,1,2016,0,0
Fatal/Injury Collision,15800 26TH AVE,1,2016,0,0
Fatal/Injury Collision,15800 26TH AVE,1,2016,0,0
Fatal/Injury Collision,53RD AVE / 184TH ST,1,2016,0,0
Fatal/Injury Collision,152ND ST / 84TH AVE,1,2016,0,0
Fatal/Injury Collision,96TH AVE / 186TH ST,1,2016,0,0
Fatal/Injury Collision,108TH AVE / UNIVERSITY DR,1,2016,0,0
Fatal/Injury Collision,88TH AVE / 144TH ST,1,2016,0,0
Fatal/Injury Collision,156TH ST / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,108TH AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,152ND ST / 104TH AVE,1,2016,0,0
Fatal/Injury Collision,84TH AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 74TH AVE,1,2016,0,0
Fatal/Injury Collision,75TH AVE / 121A ST,1,2016,0,0
Fatal/Injury Collision,128TH ST / 96TH AVE,1,2016,0,0
Fatal/Injury Collision,176TH ST / GOLDEN EARS WAY,1,2016,0,0
Fatal/Injury Collision,5600 BLOCK 152ND ST,1,2016,0,0
Fatal/Injury Collision,168TH ST / 88TH AVE,1,2016,0,0
Fatal/Injury Collision,104TH AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 76TH AVE,1,2016,0,0
Fatal/Injury Collision,132ND ST / 76TH AVE,1,2016,0,0
Fatal/Injury Collision,68TH AVE / 184TH ST,1,2016,0,0
Fatal/Injury Collision,88TH AVE / 130TH ST,1,2016,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 108TH AVE,1,2016,0,0
Fatal/Injury Collision,124TH ST / 72A AVE,1,2016,0,0
Fatal/Injury Collision,152ND ST / 68TH AVE,1,2016,0,0
Fatal/Injury Collision,144TH ST / 91A AVE,1,2016,0,0
Fatal/Injury Collision,15600 24TH AVE,1,2016,0,0
Fatal/Injury Collision,157TH ST / 88TH AVE,1,2016,0,0
Fatal/Injury Collision,78A AVE / 168TH ST,1,2016,0,0
Fatal/Injury Collision,126TH ST / 96TH AVE,1,2016,0,0
Fatal/Injury Collision,17TH AVE / 152ND ST,1,2016,0,0
Fatal/Injury Collision,105A AVE / WHALLEY BLVD,1,2016,0,0
Fatal/Injury Collision,108TH AVE / 132ND ST,1,2016,0,0
Fatal/Injury Collision,15000 PHEASANT DR,1,2016,0,0
Fatal/Injury Collision,FRASER HWY / 140TH ST,1,2016,0,0
Fatal/Injury Collision,144TH ST / 64TH AVE,1,2016,0,0
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,1,2016,0,0
Fatal/Injury Collision,132ND ST / 80TH AVE,1,2016,0,0
Fatal/Injury Collision,125A ST / OLD YALE RD,1,2016,0,0
Fatal/Injury Collision,130TH ST / 72ND AVE,1,2016,0,0
Fatal/Injury Collision,32ND AVE / 160TH ST,1,2016,0,0
Fatal/Injury Collision,74TH AVE / 184TH ST,1,2016,0,0
