INCIDENT_TYPE,HUNDRED_BLOCK,MONTH,YEAR,Latitude,Longitude
Fatal/Injury Collision,OLD YALE RD / HWY 17,1,2015,0,0
Fatal/Injury Collision,80TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,6600 193B ST,1,2015,0,0
Fatal/Injury Collision,9700 120TH ST,1,2015,0,0
Fatal/Injury Collision,10000 121ST ST,1,2015,0,0
Fatal/Injury Collision,10100 156TH ST,1,2015,0,0
Fatal/Injury Collision,10400 152ND ST,1,2015,0,0
Fatal/Injury Collision,13800 104TH AVE,1,2015,0,0
Fatal/Injury Collision,15400 88TH AVE,1,2015,0,0
Fatal/Injury Collision,149A ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,128A ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,88TH AVE / 160TH ST,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 160TH ST,1,2015,0,0
Fatal/Injury Collision,64TH AVE / 188TH ST,1,2015,0,0
Fatal/Injury Collision,96TH AVE / 192ND ST,1,2015,0,0
Fatal/Injury Collision,24TH AVE / 192ND ST,1,2015,0,0
Fatal/Injury Collision,128TH ST / 76TH AVE,1,2015,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 79TH AVE,1,2015,0,0
Fatal/Injury Collision,156TH ST / 84TH AVE,1,2015,0,0
Fatal/Injury Collision,140A ST / 90TH AVE,1,2015,0,0
Fatal/Injury Collision,100TH AVE / OLD YALE RD,1,2015,0,0
Fatal/Injury Collision,148TH ST / SPENSER DR,1,2015,0,0
Fatal/Injury Collision,10200 BLOCK 160TH ST,1,2015,0,0
Fatal/Injury Collision,13400 16TH AVE,1,2015,0,0
Fatal/Injury Collision,17900 56TH AVE,1,2015,0,0
Fatal/Injury Collision,149TH ST / 101A AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,108TH AVE / 135A ST,1,2015,0,0
Fatal/Injury Collision,103A AVE / 141ST ST,1,2015,0,0
Fatal/Injury Collision,74TH AVE / 144TH ST,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 152ND ST,1,2015,0,0
Fatal/Injury Collision,56TH AVE / 152ND ST,1,2015,0,0
Fatal/Injury Collision,27A AVE / 161ST ST,1,2015,0,0
Fatal/Injury Collision,27A AVE / 161ST ST,1,2015,0,0
Fatal/Injury Collision,87TH AVE / 168TH ST,1,2015,0,0
Fatal/Injury Collision,132ND ST / 69A AVE,1,2015,0,0
Fatal/Injury Collision,134TH ST / 72ND AVE,1,2015,0,0
Fatal/Injury Collision,134TH ST / 72ND AVE,1,2015,0,0
Fatal/Injury Collision,144TH ST / 75A AVE,1,2015,0,0
Fatal/Injury Collision,128TH ST / 82ND AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,56TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,MALL ACCESS / VENTURE WAY,1,2015,0,0
Fatal/Injury Collision,2900 BLOCK 184TH ST,1,2015,0,0
Fatal/Injury Collision,7800 124TH ST,1,2015,0,0
Fatal/Injury Collision,9700 187TH ST,1,2015,0,0
Fatal/Injury Collision,12700 66TH AVE,1,2015,0,0
Fatal/Injury Collision,12700 66TH AVE,1,2015,0,0
Fatal/Injury Collision,13200 71B AVE,1,2015,0,0
Fatal/Injury Collision,72ND AVE / 132ND ST,1,2015,0,0
Fatal/Injury Collision,114TH AVE / 138TH ST,1,2015,0,0
Fatal/Injury Collision,114TH AVE / 138TH ST,1,2015,0,0
Fatal/Injury Collision,104TH AVE / 146TH ST,1,2015,0,0
Fatal/Injury Collision,176TH ST / 24TH AVE,1,2015,0,0
Fatal/Injury Collision,168TH ST / 56TH AVE,1,2015,0,0
Fatal/Injury Collision,128TH ST / 60TH AVE,1,2015,0,0
Fatal/Injury Collision,128TH ST / 60TH AVE,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 68TH AVE,1,2015,0,0
Fatal/Injury Collision,128TH ST / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,HARVIE RD / 92ND AVE,1,2015,0,0
Fatal/Injury Collision,8100 128TH ST,1,2015,0,0
Fatal/Injury Collision,8300 120A ST,1,2015,0,0
Fatal/Injury Collision,15700 CROYDON DR,1,2015,0,0
Fatal/Injury Collision,18900 54A AVE,1,2015,0,0
Fatal/Injury Collision,132ND ST / 105A AVE,1,2015,0,0
Fatal/Injury Collision,108TH AVE / 140TH ST,1,2015,0,0
Fatal/Injury Collision,64TH AVE / 148TH ST,1,2015,0,0
Fatal/Injury Collision,100TH AVE / 150TH ST,1,2015,0,0
Fatal/Injury Collision,92ND AVE / 160TH ST,1,2015,0,0
Fatal/Injury Collision,20TH AVE / 168TH ST,1,2015,0,0
Fatal/Injury Collision,176TH ST / 16TH AVE,1,2015,0,0
Fatal/Injury Collision,176TH ST / 32ND AVE,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 64TH AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / 72ND AVE,1,2015,0,0
Fatal/Injury Collision,144TH ST / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,120TH ST / 93A AVE,1,2015,0,0
Fatal/Injury Collision,162A ST / 94TH AVE,1,2015,0,0
Fatal/Injury Collision,192ND ST / 96TH AVE,1,2015,0,0
Fatal/Injury Collision,102ND AVE / CITY PKWY,1,2015,0,0
Fatal/Injury Collision,184TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,152ND ST / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,102ND AVE / WHALLEY BLVD,1,2015,0,0
Fatal/Injury Collision,6900 144A ST,1,2015,0,0
Fatal/Injury Collision,14800 17TH AVE,1,2015,0,0
Fatal/Injury Collision,15600 98TH AVE,1,2015,0,0
Fatal/Injury Collision,18900 16TH AVE,1,2015,0,0
Fatal/Injury Collision,72ND AVE / 124TH ST,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 140TH ST,1,2015,0,0
Fatal/Injury Collision,72ND AVE / 140TH ST,1,2015,0,0
Fatal/Injury Collision,84TH AVE / 152ND ST,1,2015,0,0
Fatal/Injury Collision,104TH AVE / 160TH ST,1,2015,0,0
Fatal/Injury Collision,144TH ST / 82A AVE,1,2015,0,0
Fatal/Injury Collision,122A ST / 84TH AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / 86TH AVE,1,2015,0,0
Fatal/Injury Collision,128TH ST / 96TH AVE,1,2015,0,0
Fatal/Injury Collision,12500 BLOCK 82ND AVE,1,2015,0,0
Fatal/Injury Collision,SCOTT RD / 100TH AVE,1,2015,0,0
Fatal/Injury Collision,96TH AVE / 134TH ST,1,2015,0,0
Fatal/Injury Collision,152ND ST / 56TH AVE,1,2015,0,0
Fatal/Injury Collision,8TH AVE OFRP / HWY 99,1,2015,0,0
Fatal/Injury Collision,152ND ST / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,2200 148TH ST,1,2015,0,0
Fatal/Injury Collision,3700 156TH ST,1,2015,0,0
Fatal/Injury Collision,6200 144TH ST,1,2015,0,0
Fatal/Injury Collision,6400 180TH ST,1,2015,0,0
Fatal/Injury Collision,7300 143RD ST,1,2015,0,0
Fatal/Injury Collision,13400 KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,15100 91ST AVE,1,2015,0,0
Fatal/Injury Collision,104TH AVE / 152ND ST,1,2015,0,0
Fatal/Injury Collision,124TH ST / 72A AVE,1,2015,0,0
Fatal/Injury Collision,140TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,14TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,156TH ST / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,140TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,6300 120TH ST,1,2015,0,0
Fatal/Injury Collision,9400 KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,12600 82ND AVE,1,2015,0,0
Fatal/Injury Collision,14000 BLOCK 104TH AVE,1,2015,0,0
Fatal/Injury Collision,14300 RIDGE CRES,1,2015,0,0
Fatal/Injury Collision,17400 96TH AVE,1,2015,0,0
Fatal/Injury Collision,17500 92ND AVE,1,2015,0,0
Fatal/Injury Collision,9000 128TH ST,1,2015,0,0
Fatal/Injury Collision,101ST AVE / 152ND ST,1,2015,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 32ND AVE DVRS,1,2015,0,0
Fatal/Injury Collision,128TH ST / 60TH AVE,1,2015,0,0
Fatal/Injury Collision,138TH ST / 76TH AVE,1,2015,0,0
Fatal/Injury Collision,162ND ST / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,144TH ST / 89A AVE,1,2015,0,0
Fatal/Injury Collision,168TH ST / 96TH AVE,1,2015,0,0
Fatal/Injury Collision,OLD YALE RD / BRIDGE RD,1,2015,0,0
Fatal/Injury Collision,176TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,91ST AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,104TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,104TH AVE / OAK GT,1,2015,0,0
Fatal/Injury Collision,11000 132ND ST,1,2015,0,0
Fatal/Injury Collision,13900 FRASER HWY,1,2015,0,0
Fatal/Injury Collision,14100 108TH AVE,1,2015,0,0
Fatal/Injury Collision,14100 108TH AVE,1,2015,0,0
Fatal/Injury Collision,15200 GUILDFORD DR,1,2015,0,0
Fatal/Injury Collision,75A AVE / 120TH ST,1,2015,0,0
Fatal/Injury Collision,112TH AVE / 124TH ST,1,2015,0,0
Fatal/Injury Collision,108TH AVE / 144TH ST,1,2015,0,0
Fatal/Injury Collision,88TH AVE / 148TH ST,1,2015,0,0
Fatal/Injury Collision,164TH ST / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,149TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,104TH AVE / HWY 17,1,2015,0,0
Fatal/Injury Collision,3200 141ST ST,1,2015,0,0
Fatal/Injury Collision,7400 KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,7900 152ND ST,1,2015,0,0
Fatal/Injury Collision,9500 132ND ST,1,2015,0,0
Fatal/Injury Collision,13200 70B AVE,1,2015,0,0
Fatal/Injury Collision,13800 FRASER HWY,1,2015,0,0
Fatal/Injury Collision,18700 FRASER HWY,1,2015,0,0
Fatal/Injury Collision,10600 150TH ST,1,2015,0,0
Fatal/Injury Collision,140TH ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,88TH AVE / 148TH ST,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 152ND ST,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 184TH ST,1,2015,0,0
Fatal/Injury Collision,184TH ST / 54TH AVE,1,2015,0,0
Fatal/Injury Collision,128TH ST / 76TH AVE,1,2015,0,0
Fatal/Injury Collision,126TH ST / 92ND AVE,1,2015,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 96TH AVE,1,2015,0,0
Fatal/Injury Collision,68TH AVE / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,128TH ST / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,102ND AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,6600 128TH ST,1,2015,0,0
Fatal/Injury Collision,7600 125TH ST,1,2015,0,0
Fatal/Injury Collision,8500 KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,8800 126TH ST,1,2015,0,0
Fatal/Injury Collision,15800 BLOCK 104TH AVE,1,2015,0,0
Fatal/Injury Collision,150TH ST / 100TH AVE,1,2015,0,0
Fatal/Injury Collision,150TH ST / 100TH AVE,1,2015,0,0
Fatal/Injury Collision,154TH ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,192ND ST / 24TH AVE,1,2015,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 24TH AVE,1,2015,0,0
Fatal/Injury Collision,124TH ST / 66TH AVE,1,2015,0,0
Fatal/Injury Collision,130TH ST / 68TH AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / 84TH AVE,1,2015,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 98TH AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / FERGUSON DVRS,1,2015,0,0
Fatal/Injury Collision,140TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,TANNERY RD OFRP / HWY 17,1,2015,0,0
Fatal/Injury Collision,32ND AVE DVRS / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,144A ST / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,88TH AVE / NORDEL WAY,1,2015,0,0
Fatal/Injury Collision,10200 CITY PKWY,1,2015,0,0
Fatal/Injury Collision,16200 GLENWOOD CRES N,1,2015,0,0
Fatal/Injury Collision,SCOTT RD / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,88TH AVE / 126TH ST,1,2015,0,0
Fatal/Injury Collision,88TH AVE / 162ND ST,1,2015,0,0
Fatal/Injury Collision,176A ST / 1ST AVE,1,2015,0,0
Fatal/Injury Collision,148TH ST / 96TH AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / 98TH AVE,1,2015,0,0
Fatal/Injury Collision,24TH AVE / CROYDON DR,1,2015,0,0
Fatal/Injury Collision,122ND ST / 72ND AVE,1,2015,0,0
Fatal/Injury Collision,13400 OLD YALE RD,1,2015,0,0
Fatal/Injury Collision,152ND ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,144TH ST / 108TH AVE,1,2015,0,0
Fatal/Injury Collision,85TH AVE / 128TH ST,1,2015,0,0
Fatal/Injury Collision,192ND ST / 32ND AVE,1,2015,0,0
Fatal/Injury Collision,143RD ST / 72A AVE,1,2015,0,0
Fatal/Injury Collision,128TH ST / 82ND AVE,1,2015,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,176TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,72ND AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,SCOTT RD / OLD YALE RD,1,2015,0,0
Fatal/Injury Collision,104TH AVE / UNIVERSITY DR,1,2015,0,0
Fatal/Injury Collision,184TH ST / 76TH AVE,1,2015,0,0
Fatal/Injury Collision,7400 148TH ST,1,2015,0,0
Fatal/Injury Collision,7500 WILTSHIRE DR,1,2015,0,0
Fatal/Injury Collision,9800 KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,9800 KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,10200 152ND ST,1,2015,0,0
Fatal/Injury Collision,12200 72ND AVE,1,2015,0,0
Fatal/Injury Collision,12400 90TH AVE,1,2015,0,0
Fatal/Injury Collision,12500 82ND AVE,1,2015,0,0
Fatal/Injury Collision,13700 88TH AVE,1,2015,0,0
Fatal/Injury Collision,13700 88TH AVE,1,2015,0,0
Fatal/Injury Collision,17300 64A AVE,1,2015,0,0
Fatal/Injury Collision,ORIOLE DR / 108TH AVE,1,2015,0,0
Fatal/Injury Collision,75A AVE / 120TH ST,1,2015,0,0
Fatal/Injury Collision,NORDEL WAY / 120TH ST,1,2015,0,0
Fatal/Injury Collision,64TH AVE / 144TH ST,1,2015,0,0
Fatal/Injury Collision,100TH AVE / 150TH ST,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 184TH ST,1,2015,0,0
Fatal/Injury Collision,176TH ST / 62ND AVE,1,2015,0,0
Fatal/Injury Collision,126TH ST / 68TH AVE,1,2015,0,0
Fatal/Injury Collision,KING GEORGE BLVD / 73RD AVE,1,2015,0,0
Fatal/Injury Collision,140TH ST / 75TH AVE,1,2015,0,0
Fatal/Injury Collision,192ND ST / 80TH AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / 82ND AVE,1,2015,0,0
Fatal/Injury Collision,120TH ST / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,88TH AVE / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,156TH ST / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,108TH AVE / UNIVERSITY DR,1,2015,0,0
Fatal/Injury Collision,12200 KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,12400 88TH AVE,1,2015,0,0
Fatal/Injury Collision,12500 110TH AVE,1,2015,0,0
Fatal/Injury Collision,13100 103RD AVE,1,2015,0,0
Fatal/Injury Collision,13900 89TH AVE,1,2015,0,0
Fatal/Injury Collision,OLD YALE RD / 104A AVE,1,2015,0,0
Fatal/Injury Collision,150TH ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,96TH AVE / 168TH ST,1,2015,0,0
Fatal/Injury Collision,96TH AVE / 168TH ST,1,2015,0,0
Fatal/Injury Collision,60TH AVE / 176TH ST,1,2015,0,0
Fatal/Injury Collision,168TH ST / 48TH AVE,1,2015,0,0
Fatal/Injury Collision,172ND ST / 56TH AVE,1,2015,0,0
Fatal/Injury Collision,172ND ST / 8TH AVE,1,2015,0,0
Fatal/Injury Collision,100TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,HWY 17 / OLD YALE RD,1,2015,0,0
Fatal/Injury Collision,132ND ST / OLD YALE RD,1,2015,0,0
Fatal/Injury Collision,108TH AVE / UNIVERSITY DR,1,2015,0,0
Fatal/Injury Collision,5100 176TH ST,1,2015,0,0
Fatal/Injury Collision,7100 152ND ST,1,2015,0,0
Fatal/Injury Collision,7800 128TH ST,1,2015,0,0
Fatal/Injury Collision,8600 141B ST,1,2015,0,0
Fatal/Injury Collision,10400 BLOCK 160TH ST,1,2015,0,0
Fatal/Injury Collision,13600 56TH AVE,1,2015,0,0
Fatal/Injury Collision,14600 81A AVE,1,2015,0,0
Fatal/Injury Collision,7100 KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,76TH AVE / 129A ST,1,2015,0,0
Fatal/Injury Collision,72ND AVE / 138TH ST,1,2015,0,0
Fatal/Injury Collision,20TH AVE / 140TH ST,1,2015,0,0
Fatal/Injury Collision,63A AVE / 144TH ST,1,2015,0,0
Fatal/Injury Collision,154TH ST / 18TH AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / 48TH AVE,1,2015,0,0
Fatal/Injury Collision,128TH ST / 71ST AVE,1,2015,0,0
Fatal/Injury Collision,138TH ST / 72ND AVE,1,2015,0,0
Fatal/Injury Collision,146TH ST / 83A AVE,1,2015,0,0
Fatal/Injury Collision,144TH ST / 88TH AVE,1,2015,0,0
Fatal/Injury Collision,152ND ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,160TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,OLD YALE RD / SCOTT RD,1,2015,0,0
Fatal/Injury Collision,140TH ST / 96TH AVE,1,2015,0,0
Fatal/Injury Collision,10100 SCOTT RD,1,2015,0,0
Fatal/Injury Collision,10400 BLOCK HWY 17,1,2015,0,0
Fatal/Injury Collision,14900 57TH AVE,1,2015,0,0
Fatal/Injury Collision,140TH ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,BRIDGEVIEW DR / 112A AVE,1,2015,0,0
Fatal/Injury Collision,80TH AVE / 120TH ST,1,2015,0,0
Fatal/Injury Collision,OLD YALE RD / 124TH ST,1,2015,0,0
Fatal/Injury Collision,56TH AVE / 132ND ST,1,2015,0,0
Fatal/Injury Collision,20TH AVE / 152ND ST,1,2015,0,0
Fatal/Injury Collision,104TH AVE / 158B ST,1,2015,0,0
Fatal/Injury Collision,54TH AVE / 192ND ST,1,2015,0,0
Fatal/Injury Collision,148A ST / 33RD AVE,1,2015,0,0
Fatal/Injury Collision,160TH ST / 56TH AVE,1,2015,0,0
Fatal/Injury Collision,130TH ST / 76TH AVE,1,2015,0,0
Fatal/Injury Collision,132ND ST / 80TH AVE,1,2015,0,0
Fatal/Injury Collision,8TH AVE / 8TH AVE ONRP,1,2015,0,0
Fatal/Injury Collision,84TH AVE / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,144TH ST / FRASER HWY,1,2015,0,0
Fatal/Injury Collision,96TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,78TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,76TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,88TH AVE / KING GEORGE BLVD,1,2015,0,0
Fatal/Injury Collision,20 176TH ST,1,2015,0,0
Fatal/Injury Collision,8500 162ND ST,1,2015,0,0
Fatal/Injury Collision,10200 168TH ST,1,2015,0,0
Fatal/Injury Collision,12700 110TH AVE,1,2015,0,0
Fatal/Injury Collision,13500 88TH AVE,1,2015,0,0
Fatal/Injury Collision,16000 92ND AVE,1,2015,0,0
Fatal/Injury Collision,19000 60TH AVE,1,2015,0,0
Fatal/Injury Collision,19500 FRASER HWY,1,2015,0,0
Fatal/Injury Collision,154TH ST / 104TH AVE,1,2015,0,0
Fatal/Injury Collision,FRASER HWY / 140TH ST,1,2015,0,0
